,ME1,ME2,ME3,ME4,ME5,ME6,ME7
TCGA-44-7661-01A,-9.328960672900973,0.9769544730785995,-1.8525985632471738,-1.0275540066700357,4.993913025336309,14.638009675864462,-3.0695090686529536
TCGA-67-3770-01A,-9.404892839317126,-4.271332197448949,-2.6500032944186964,-2.2637420457782595,-6.444248905193442,-0.9559818295223013,6.263360374577873
TCGA-55-7725-01A,-5.913772063480732,-0.43939829434669686,0.5257536666437048,3.793962320211149,-11.045071273278259,5.672452104576196,9.036589618117295
TCGA-78-7536-01A,1.4478955427502618,-0.3017189851702788,0.11234238403126759,-3.7759300355725225,-8.041501402842027,-4.850789455499158,-36.08498393035856
TCGA-50-8457-01A,13.75896320811563,5.744705601299386,0.9477635010453922,2.448596032611767,4.69601793749244,10.002859521400493,21.52988980639291
TCGA-55-8090-01A,-0.6983178843941457,-1.7212330428836808,0.783988910214922,1.5645003491316427,-1.2850595448374535,-6.2304845447139545,-2.3329213760123837
TCGA-97-A4M7-01A,6.980101126884335,5.349128082190512,8.100123842629346,8.56778778249039,2.7886801015771487,12.766242321796659,14.857547989390174
TCGA-05-5420-01A,16.227545994147796,8.06481301710557,-4.925340024418685,-6.406755791637353,-5.840425075690763,22.076138936871473,-19.191520057516016
TCGA-55-8511-01A,10.729764706184087,5.658778485363249,4.06018335964892,2.230803391164674,3.6420808915093157,4.767674642151419,-16.766300569264928
TCGA-38-4628-01A,-7.340014948993888,-7.855844971346221,-10.936108816570332,-13.09061987204818,-0.13709770101008373,-9.777045447421111,-9.93850595208481
TCGA-44-6147-11A,-7.374454509692195,-4.81335619406165,-5.040702915627207,-1.847324118306198,7.653970530384983,11.986776948710787,43.65224891951806
TCGA-95-7562-01A,1.6911125356028267,-0.3584685963073033,-7.602742276254792,-10.194068083230578,-3.1242233583396013,-7.8607740008250735,-24.179976048599883
TCGA-69-7980-01A,-5.734129588734775,0.6340658864119538,2.8082864818521514,2.113899492664093,-0.5076623547295714,4.049541312709931,-3.7305145446435732
TCGA-05-4390-01A,6.857103608419746,-1.497490975158443,-3.018666211632449,-6.001730993470641,0.7136903629876572,-15.755017658321009,-25.01237777013245
TCGA-44-6147-01A,5.760763212318524,2.1229412220855326,-0.5279521370197349,2.183445934760577,6.938658468082775,2.382379462832206,18.849095730364148
TCGA-69-7765-01A,9.48143484517593,2.957514778143123,-2.7862698445161462,-2.614364246761981,7.7356277751792915,-0.5522975099070006,1.472693187600488
TCGA-95-7944-01A,-9.258049367799527,3.4562300345338244,0.7543248202652385,0.2852953112145909,-2.1083221747409366,8.40246380180429,-24.54688023562383
TCGA-73-4676-01A,-13.134667615943602,-6.149862212389102,-5.1853063861394455,-7.673244831488732,-5.365180353059052,-8.956745978441749,-14.940752854490468
TCGA-53-7626-01A,8.217457722157453,5.0993676400110965,-4.288659301184604,-4.602767124192788,3.504586976194016,18.417201991814654,19.399193823845255
TCGA-05-4384-01A,-5.919741635436449,-4.355009294609992,3.81665292351726,4.549658177132565,-0.589196326092622,0.3225068217468866,19.074009879699325
TCGA-86-7713-01A,-0.2752085047102348,-3.5345319608374224,2.8141370078739443,0.06233230629132169,-9.456636271884621,-24.037052306610494,-18.993128481047375
TCGA-80-5607-01A,-1.8385726094656951,0.6768964640656256,-1.8260489625830658,-2.274518640462069,-3.1601399618379333,0.6596683037195297,-0.09350364691930929
TCGA-55-1596-01A,-1.4878025068330814,-1.370420149654143,0.864408548811537,-3.368508043987773,-6.951191273782745,-15.176283400455013,-30.95468978692366
TCGA-44-6146-01A,-7.23145638337684,-7.517244392939117,-4.29448728308207,-3.2805199334978665,-2.4901002948471507,-26.89356863800848,10.660771528917387
TCGA-55-7728-01A,0.9613596674988879,4.055487812622997,6.422728647512421,9.074220471461507,-7.555028594377516,22.44832882374857,-0.940292249907354
TCGA-86-8073-01A,-6.330533739837566,-2.7278607806548494,1.8316540070208507,2.9841907178588336,2.5888947007824523,0.5112389019073379,3.1167841291919394
TCGA-38-4627-11A,-6.4338356146424545,-4.11108580605963,-11.160396408131696,-11.169674273732054,9.129313339104797,21.03614507816064,42.782333030955506
TCGA-44-6776-11A,-16.38122787356462,-6.639984379664286,-2.6862106018229217,1.3594336188117428,4.150546707455382,7.088694832142073,54.568048351604375
TCGA-73-4658-01A,3.2438442375985534,1.4980337053129105,-7.68877595360213,-9.462317813352294,9.670266847714949,14.326296048456056,6.059478527676331
TCGA-50-6597-01A,0.6603467947986444,1.3416590648151627,-7.7635844717162446,-9.315565050218286,-8.520473977568098,-8.414027429250776,-4.2199260612244665
TCGA-50-5932-01A,-3.1985908567987513,-6.814546834265317,-2.299074155136111,-4.704182664966246,-6.652809536697688,-23.644744213149455,-4.373736711842282
TCGA-91-6840-01A,3.9582634827332583,1.69281887605963,2.5110749047041296,0.9939336161477791,-0.03377269183167191,-2.6207872198610573,-2.0033388145019555
TCGA-50-5072-01A,-0.3715866836029588,-2.7048196827129742,-5.084418122695391,-7.1206868564852455,1.8189692465348521,-13.415750810346168,-16.176960816507812
TCGA-73-7498-01A,-1.3387467974963432,-0.3089607204690919,6.474320822783764,7.330891950206112,3.7541805539089275,-3.882172582303061,22.648346850283144
TCGA-97-8172-01A,7.275865098669711,6.723768914762088,5.260654028812292,8.238661853878419,7.45917490584507,16.220963883196276,23.43681239250766
TCGA-91-6831-11A,-13.603705902882764,-3.7418593320436466,-3.465976859891926,-0.15728320939257767,6.333730196373155,17.776076953717016,51.974451075519106
TCGA-05-4396-01A,-6.219316125437242,-3.8718501976318027,0.5070650974822549,-0.4673516960042674,-4.776344430764885,-21.727446176970492,-1.9663423603221755
TCGA-55-1595-01A,6.640881604752543,1.9913093153542887,4.178537043088369,5.3041442412230575,4.581410675533786,-4.270570693488753,-6.608351131096955
TCGA-44-2659-01A,8.275047864227767,3.3177744510791136,-0.0835939425176741,1.6641648939160019,4.500092939378697,3.5216172248701936,9.986065243184523
TCGA-50-5932-11A,-9.081885504669915,-5.642170891489687,-5.431165656940981,-1.8397334773413392,9.832444807732713,15.328573004392348,55.42902950239502
TCGA-MN-A4N4-01A,3.8803967136622752,-0.9438643295063874,6.189154138162886,3.629570177236588,6.951225135799196,-9.959125259269092,-10.871256828870855
TCGA-38-4629-01A,5.705084567502896,2.3893078583161462,-9.286043795647734,-12.275112680328073,2.9636106632682626,11.143907553058284,-22.375086007066024
TCGA-50-5935-01A,1.0180041759255964,0.7569033711201689,-1.3886500681296656,-1.6276271100322357,-0.1378171856236083,-1.8675950815052964,8.490710476910605
TCGA-55-7576-01A,-2.805100369501573,-0.5878001948041657,-5.189659995961828,-6.745185911784189,-0.31414445142678676,0.09962651915009663,-9.033295265754235
TCGA-67-3771-01A,11.538074256272298,5.382960219409079,1.8142394951306657,-0.013938079024232696,0.25421863815036305,5.628041270650708,-13.322368101889738
TCGA-38-4626-11A,-9.608332342053348,-5.629410937159858,-6.379177985314548,-4.577070401095477,-0.3207510048739912,26.698152427166626,37.07556520153241
TCGA-50-5066-02A,2.0335393914837456,0.35433931113220046,2.4598508563885493,4.232788589721868,2.5128372686072447,-3.041406202716747,-7.60567453933139
TCGA-75-5146-01A,4.763604622248139,0.2775782103813699,-5.721638341535621,-4.992728971743545,-3.5717460465387596,-3.1880322170839457,11.904801380961285
TCGA-55-7726-01A,3.2663613217282754,-2.168074041404658,-5.0462067687004515,-5.057066278228582,9.19827817172274,-11.359819815282975,-15.054993035845952
TCGA-L9-A5IP-01A,3.2122835401980185,-2.4489011194821453,1.8418158813328114,0.3709236069843952,-5.93453208368486,-18.354229673547344,-25.56367933826605
TCGA-97-7546-01A,0.4690623292519617,1.6294493574418345,-3.1625900548865378,-0.35829733312111345,6.142174300879797,7.824309364848541,27.313377734382364
TCGA-50-5935-11A,-14.422509760386374,-4.644290092100722,-7.860692783127687,-5.158560631367331,10.005241825853831,14.380559099522634,52.94549230477991
TCGA-55-8615-01A,-9.638849585000372,-6.362443739208184,4.941386145237179,2.7040954430683692,-4.425478775447113,-26.696607416161214,-16.368506058104256
TCGA-49-4505-01A,1.9550775981144985,0.9376338623215391,-6.959528914582408,-8.47081016696302,-0.4294470888670987,4.648850990296682,2.5627529897237817
TCGA-38-4631-01A,8.040747599194411,-1.1532683997490605,-3.5040417856332646,-6.721301541817247,-5.734137944892623,-20.589911563862188,-35.409974847815185
TCGA-05-4434-01A,1.5747301726635812,4.677715620514675,1.0855102645377548,1.3773548472570047,2.659142676984825,18.53985162889318,-3.1090395361493175
TCGA-97-8177-01A,0.6902713726217279,1.4174456450431119,1.202770957925295,0.4854262270536967,4.390982326864409,12.205304726147906,9.775228800790494
TCGA-J2-8194-01A,-8.514300329663072,-3.9240949206493467,-0.6371963470735439,-0.9178629316128841,0.17370411949477166,-7.301251045532942,8.745339875243046
TCGA-73-A9RS-01A,-0.5845993293467759,-3.171408260971817,5.5537167823627245,1.3546383358080454,-9.702566215873485,-24.234610773120973,-31.623170106268095
TCGA-38-6178-01A,2.612678924584407,-0.696620303312795,-0.9198678041415658,-1.0005599630200719,6.799086525379882,-8.036045162306506,3.2783953713902854
TCGA-55-7573-01A,1.5692803836949571,3.3053584854133318,3.705019838954466,6.699056640726694,2.708423878081209,7.104219831975275,23.676223255312397
TCGA-55-6986-11A,-9.4736673221088,-3.9644892350295406,0.003384143165630674,4.7788238941135415,7.4403210299458165,11.39586046034195,56.46361185355543
TCGA-86-8585-01A,4.492845638242384,4.718729466311983,6.167227657397567,4.69539994968109,-2.7808642492384728,8.059740115452307,-21.271107616992214
TCGA-97-8179-01A,-15.286657678439399,-6.186630925179207,5.965421816501196,3.7431836391675737,1.2676905231056046,-12.320986494011086,3.5135626133338578
TCGA-91-6835-01A,-8.092599327700478,7.091806146711363,-0.016694305564964977,1.853099973277767,4.146091927379376,30.428453938792362,8.94710949526893
TCGA-62-A471-01A,-6.806519787060502,-4.198272112121367,5.877900566423515,3.1859834870692043,-10.891187566415237,-28.836892240434654,-35.44083849469092
TCGA-NJ-A7XG-01A,-12.834273624152729,-7.746051968433851,7.919951816952587,8.512324937305758,-12.812339416702425,-34.70761624704674,-0.6994428822040766
TCGA-50-6592-01A,4.412581013033799,3.8052700189824926,-1.8143443320352008,-2.794550732463399,2.147637992698863,7.210966166983438,-21.847672885527953
TCGA-86-7954-01A,-3.8465902683543858,3.246559636101246,3.7586771681946924,2.6000276110576572,-1.2021810190738678,17.218751214334844,-8.798843107380446
TCGA-05-4410-01A,12.32860323954306,6.615773049862939,-3.0489636194237963,-1.6422184127739143,-3.1393350812144494,7.789237960571688,-4.375860643253363
TCGA-L4-A4E6-01A,-2.7424922711242794,0.23207432211556236,3.913702582829982,7.641216964839652,2.596036234957421,25.20197380224593,32.29836841068593
TCGA-50-5931-11A,-9.155608254768007,-5.776228500998359,-7.747010787623065,-5.148473051588741,5.032403652751125,10.789870836396585,50.0765629237558
TCGA-55-8621-01A,9.770447907548146,5.09275908726109,0.7087319725085635,3.6359556804293858,4.96443177979613,22.34603648827963,29.849994786346524
TCGA-55-6981-11A,-12.276698475366716,-3.6174106062471307,1.8313038690238423,7.167229672205573,9.072993874300321,19.149959827300737,51.934958262911906
TCGA-67-3773-01A,-0.46341518993414865,-0.23575865113310782,-3.4730906513931696,-1.1131094223514457,-3.590552497565237,3.6793680658623473,8.986822227819248
TCGA-78-7633-01A,-15.850669766463076,-9.523468046917765,-3.021796283613325,-4.2880813728579,-5.884788051582446,-30.893496154332762,9.103248160519337
TCGA-78-7149-01A,-2.133019818163044,-4.898908584474668,-0.22906868512236256,-3.1919686696225633,-2.2782534660545513,-27.531900290251553,7.649742472948465
TCGA-38-4630-01A,-7.173564353898748,-2.109239746178523,5.487987195717083,1.5332317166664384,-0.004793846415355771,-16.316632132281942,-29.9119215693235
TCGA-62-A46P-01A,-5.0220506782016345,-5.202183149620128,4.644640664802693,2.8630292445786956,-9.001535149299814,-24.81814746712549,-4.493868526371395
TCGA-78-7540-01A,-9.244300419800702,-6.235719268473819,-3.6654830700853607,-3.09871949232944,-7.595203861208337,-15.48642153777173,3.8520911958636552
TCGA-44-3917-01B,-2.9331639789512947,0.7053720602623965,6.743836114459906,9.022780825155413,-2.747658548837429,-0.8221158869924315,-16.613785207729304
TCGA-78-8640-01A,4.171541217710598,0.5977094256127494,4.543991813182881,1.1389407481022915,-7.569761102465928,-8.694892476119,-25.897454110155348
TCGA-50-5051-01A,0.2261520010500528,-2.872917351282454,2.992873680231169,3.678473487256805,-3.9285674248297644,-25.396413616085866,-10.9691073414248
TCGA-50-5939-01A,10.586192386616446,2.988677821373491,-6.479568627062489,-8.03861243081726,2.3133901452325025,3.994781777652725,-5.695746692461523
TCGA-44-6146-11A,-3.360350354330969,-1.7818317505803491,-4.196657369469155,0.5428562246162617,9.355790293439398,18.820065127210786,52.15954789264212
TCGA-91-6836-01A,-0.32677485730398603,-2.1524948331462133,-2.683905230412748,-5.2591461016503835,-8.250322872843201,-19.87419203523978,-36.52193451066366
TCGA-64-1677-01A,5.863170797151923,2.3767916631255015,0.7339344064122678,0.13634483331367722,-12.404777073116282,-11.723325923347346,-28.888801211359056
TCGA-55-8619-01A,7.452697673920753,4.808077001759214,1.2539266104115474,3.0589796529749136,3.1162994190993305,20.28994762398206,25.881622886930057
TCGA-55-6980-11A,-0.7186249702176186,-0.23580670176346438,1.42886996702132,6.266443580937636,6.017075499621641,17.58512577301197,52.90893206004962
TCGA-86-8674-01A,-4.6785220587624226,-5.985411760802404,1.541328610629022,-0.5332547031903915,-9.34875815253659,-40.703339656239244,-18.440028097398855
TCGA-38-4625-01A,0.2657544168612479,-0.6957640172403975,-2.1776492598239527,-5.318980394464246,-2.375332031727933,2.32400957969645,-24.30452518588668
TCGA-55-6986-01A,-2.354909468065666,-2.364062872934976,-4.076807971577728,-1.9788075461442527,-3.7806913700617204,-4.88284355922908,4.72263514612752
TCGA-NJ-A4YF-01A,-4.642710455288377,-4.43866445982956,3.53914008665549,0.932007153084625,-6.41715935061813,-28.906803503346044,-28.233898497516336
TCGA-91-6830-01A,-0.7046143247359845,-0.685714220292917,-0.37610741040387313,-0.0023192664528476088,7.107599837153693,8.506693499001972,18.197161555320523
TCGA-78-8660-01A,-0.41478234607795894,4.3140582274779,1.6865782457048248,0.3389420952117769,-4.220563635210697,9.014421931006037,-14.570483749097827
TCGA-55-8204-01A,13.2854236039372,2.1943951416787657,-6.460821814782318,-6.33273168656103,2.578122791658109,-7.9715463449382,-3.6987500912359073
TCGA-55-8302-01A,-1.552008622812027,0.541737318551403,4.737658856233275,2.634480980070381,-5.161966980527862,-4.800151000010935,-20.568497536784196
TCGA-86-8056-01A,-1.933667754541342,-0.5146818788986702,2.9434076444811903,4.948177461530659,-2.2713306787522587,4.850159116658176,14.570912118471549
TCGA-44-6145-11A,-3.6277225017585355,-3.5107564799574824,-4.261824197199708,-1.1703362166409148,3.726689170085532,16.82152452551252,45.917351166020474
TCGA-MP-A4T6-01A,-1.2794634816303982,2.207188937668372,13.277593899158243,12.024372932431557,-9.848460016519024,-2.7600431718622556,-3.4367695100292814
TCGA-55-6970-11A,-0.04790474472351908,1.7346342476864853,-0.9997957492138193,3.613163772896161,6.077465992731131,29.756617838664646,49.00640298571449
TCGA-05-4422-01A,10.741182152803184,5.568939788624074,4.25776658738677,3.8166695711254324,-10.92881027861712,5.688331564385306,-11.821737712444712
TCGA-97-A4M2-01A,5.293091821818967,3.3479105834821765,7.882688421061655,10.638856589340877,0.8595119413599961,23.64807225284026,28.622740189472168
TCGA-62-8397-01A,0.1690086284482322,-4.433676997611272,1.1605312354423754,1.7144437771243017,-6.24675261377012,-12.58400382542162,1.1071684263728485
TCGA-55-7281-01A,-5.87160551012381,-0.8649539154864733,-4.921019263733119,-5.0412542134094025,-0.1670287274408469,6.34123420500121,-0.1418573627607471
TCGA-95-8494-01A,-13.244610244012073,-4.365516398242602,5.1667722511951935,3.7449983671008686,-8.178605093324808,-6.828403237082467,-29.81554933242001
TCGA-78-7161-01A,-3.5926697608086506,-6.164185604427187,5.780013955763204,4.196515484587356,-0.19314728284715507,-33.206353619256504,0.6971050876110598
TCGA-05-4397-01A,-4.743932723150403,-2.356676889340053,1.6379341006136086,-1.3112997622209226,-8.108800783669507,-4.6822592160756535,-30.849420724541908
TCGA-NJ-A55R-01A,5.587912257553889,1.3542214657801792,7.086411499299454,5.852784705073192,2.1611306288816734,-17.974515324416423,-2.9602129722614934
TCGA-49-AARO-01A,2.6874168882627427,4.0864484890113415,7.4720536610612855,6.8197361966110766,3.0757383718058895,11.794561246402443,0.048247695988944635
TCGA-44-A47A-01A,-6.6287575201709865,0.7677386409586331,5.710436505966672,6.966957442577568,-4.178726191059655,7.327756488938841,-7.020129603963857
TCGA-55-7994-01A,-2.4363509218473545,4.396730453370649,2.295404969037882,2.349598225986994,-9.327571133459614,14.920015789567742,-26.90361828484891
TCGA-L4-A4E5-01A,2.3124398698062265,-0.13528257653975886,8.17028094091106,6.7119893596562115,-4.3834317809131305,-18.236264643023503,-24.18508039750684
TCGA-49-4507-01A,3.5097647038464777,2.0687987393306217,-0.31121236648790646,-4.348688085545744,-7.248912864615824,-3.9100743434836076,-33.714243934764575
TCGA-NJ-A55O-01A,-6.234196525110533,-2.814563231720786,2.459661312046458,3.5431394868049724,-5.676696019512493,-0.24006585401637823,8.35179569043618
TCGA-78-7143-01A,-12.967363815414334,-1.7770455259894289,4.491025875897938,4.92230668053542,-6.464021205657662,1.3224814832704097,-6.769689355006486
TCGA-62-8395-01A,0.7285434780388185,-1.9389691384938856,2.886011211506342,3.3441045065466035,3.037109474630165,-7.869969768555227,15.692427174454517
TCGA-55-8094-01A,-12.154314722140622,-8.425900338595515,1.8645116223485731,-0.8465089654305037,-16.40771273962186,-43.31634284006383,-29.036921339282863
TCGA-75-7031-01A,-0.2004655306564878,0.7192415072148113,0.6783265287505996,-0.7842968176017769,-8.679482229974454,-5.298118801548929,-16.691373310009784
TCGA-55-6642-01A,19.21807766729891,6.525873753273014,-5.136642014086953,-4.4346354875584355,10.787205834378453,-4.231210636397636,-5.0423575081802054
TCGA-50-5933-01A,-1.2841878739773929,0.4863754087199067,-5.354252177049945,-7.243223178438694,8.990360923964403,10.598285380963452,-15.048095279626226
TCGA-64-5778-01A,3.8768382902432257,4.79862499353944,-0.33192286737440635,-0.4648322452409306,-10.891117434237144,8.860818998785602,-15.657842955949096
TCGA-50-8460-01A,8.05221205865192,3.3971784535118448,-0.7243201428445859,-0.22532027963702742,-1.7486929963212194,0.08100969562182309,12.438169843692979
TCGA-75-7025-01A,1.0601253144810157,1.348675875064426,6.221623120920445,8.981642424461194,5.634635924817464,4.732689113757609,26.68081578691615
TCGA-44-6777-11A,1.894263178727274,0.11812260885473914,-9.24410227359147,-7.169359644018003,8.749476478846512,21.225466418759563,46.9518670774948
TCGA-99-8033-01A,-3.7133764517493195,0.8304770737986293,5.589090034972817,3.0271979845116865,-2.030712574297381,-3.449056694346392,-23.390069002106724
TCGA-49-6761-11A,-16.230443992494806,-5.794484263864179,-6.959701212388329,-5.266208101195406,3.3841126131889365,14.175914116560065,46.90868863296191
TCGA-44-7671-01A,-5.688927599936782,-7.070457108807135,-7.792186044096707,-9.12342548232855,1.342827180318825,-24.50638468994765,8.502010867316134
TCGA-MP-A4T7-01A,-9.019108903986892,-2.3389071788074527,5.387321612239887,5.379727943255964,-5.71627936124124,-5.067998378909808,-2.728260570443995
TCGA-44-6778-11A,-6.407291747117386,-1.392080947570341,-1.152146285420977,3.566953328230644,7.274201163117484,25.84861648402157,52.29475200985186
TCGA-64-1679-01A,-4.692883909321492,-3.2254015209278672,-7.507327210676402,-9.235865763086053,8.728587909639943,-3.999091525405408,-7.68288997004842
TCGA-78-7159-01A,11.103247444227385,1.835840788022374,1.5861613914236865,-0.4075315683153904,1.256712275472222,-15.859504522493445,-15.450184839217684
TCGA-75-6207-01A,-8.603887554422458,-5.597254048279593,-0.9492521279317058,-2.6758384357266887,-5.779339850767031,-10.052636177416696,-22.119865419911005
TCGA-35-4122-01A,8.901126891689433,2.2239016248941152,-11.813025472870276,-14.265809259989114,-3.3408949744049217,13.174166213579896,-21.53161348960627
TCGA-49-AAR9-01A,-11.0500859319164,-6.064180450685102,1.067341890207998,-3.345810728464426,-5.555861707951832,-33.79826869090622,-38.89445352032842
TCGA-78-7537-01A,6.182562342656352,-0.24152042458718584,-0.8134921020679353,-1.2857702301241867,-2.390021404731484,-20.020360196551465,3.512649033927648
TCGA-55-6968-01A,12.732759122967666,7.210685408453417,-0.8606659942765055,-1.6136604582626817,0.4232209282194129,7.137622247700626,-28.260590259348398
TCGA-NJ-A4YG-01A,-4.621624729179747,-1.6089219174103315,4.482783677500965,5.364582896718565,-2.374639293490858,-0.9759387015915193,-1.1762370394320492
TCGA-53-A4EZ-01A,-9.930842709377089,-2.7582888962255776,6.824838160611319,4.146740296500318,-10.048625762336908,-20.453724890531287,-31.68150730224118
TCGA-50-5930-11A,-5.255894644337563,-6.156876810714556,-7.045384076269062,-4.197081425423797,2.706351129546473,13.4485197763399,45.84065220186815
TCGA-55-8620-01A,5.902026425863933,3.677365138132482,3.008008086072025,2.1909451382271423,-6.802887654751557,-3.8845018564883236,-26.145784521741632
TCGA-75-5147-01A,8.871408709697645,3.2956004493950104,-0.5320194254251892,0.29422903350599283,0.4984542094900563,5.9100834238800894,-10.24885987518265
TCGA-55-5899-01A,-5.327643008491086,-0.10457770040988583,-1.1023627159931106,-4.688353135029016,2.015358813893605,-2.820893313360409,-21.179823841642694
TCGA-55-6983-01A,5.266282372690297,3.6858431888729246,-4.855286201435268,-4.454810237777598,2.9323703885825356,4.4149166036733245,8.040974941565032
TCGA-55-6975-11A,-0.581205379638616,-2.2264308202104903,-1.7566862061102642,2.4203307676851327,4.448666016740421,13.640468631295358,43.42403212952899
TCGA-78-7145-01A,-9.124967871078072,-5.045262700114541,-6.5268607980343,-8.159891161899699,-1.1006282529629716,-9.564173451502603,-13.455539576510361
TCGA-78-8648-01A,15.999480242177265,6.842551651676859,-1.7332668514381826,-0.3526332884394945,13.750845481608826,22.534503563983908,13.25262087649059
TCGA-80-5608-01A,-0.9850379589587055,-3.1887642282903297,-1.9889503345913357,-4.2585271086505285,-7.871403138838775,-18.742021548957638,-12.162043925062921
TCGA-55-7816-01A,-4.4517836564121485,1.0902605680287756,0.30800151200027476,4.386621428951734,10.86909968743263,18.552419570646286,19.810943167650315
TCGA-69-7979-01A,-3.0244398551662934,-4.180481259010832,3.382358532282707,1.853547995956448,0.9600961359469952,-19.97965541442275,-18.133368550324274
TCGA-05-4424-01A,-1.0159875045551714,-0.9451919106524794,-7.256818528206049,-7.158203506507053,3.285589635535712,8.916833422755658,2.5296592271894633
TCGA-50-8459-01A,5.94809012246904,3.5889724056399026,-1.2957065038671982,-0.565448200005518,15.166879270845204,15.567165842443801,13.397221873064883
TCGA-55-8614-01A,2.112836458312434,-0.1074488487016413,3.6266810700004055,2.5312381997515025,6.018535469466012,-10.966254804348406,-1.2758109882957185
TCGA-44-6778-01A,9.862518559994607,7.904433497091076,-0.07892746507462359,1.6097414300504427,2.4020437630397233,30.13622423008029,12.753113850529434
TCGA-44-7660-01A,-2.9508859124129065,-1.9501441818880603,3.9683818696035087,2.927114005636404,-3.2283131546362305,-12.944381491946364,-28.87500590522105
TCGA-49-4512-11A,-0.8361030403965962,-3.0866235920360103,-11.397371188086478,-10.682234438442677,0.3592662913655777,13.771964113829977,36.99894738851824
TCGA-05-4425-01A,-5.502080714993165,0.5957484938610685,-5.8938523322174605,-5.737066030595414,0.5664347250279786,10.639905236844548,-2.9644871822424856
TCGA-05-4249-01A,3.614849639262649,0.6953238678469064,0.624624927978615,0.09763309299542353,-2.7500359354058257,1.804964468339813,5.641445538655853
TCGA-91-8497-01A,11.004427709024647,6.804513907786723,3.9121605556586885,6.0999550045278035,4.185592799051936,14.910288711458737,26.244923703867656
TCGA-50-5068-01A,3.5814338702984174,2.6700376975583033,-4.845755058578171,-4.421550558246814,-3.910924861506556,9.768805966081697,-4.253210224688707
TCGA-99-AA5R-01A,6.293711936969372,5.611787371409638,4.61228905001746,8.439548250315315,5.577155118283763,21.04583718051403,36.469765585962215
TCGA-L9-A444-01A,12.771522811554025,8.466499575571321,6.653030979899948,6.831661638777154,-0.566275048792834,16.520820114687947,-7.772038930827721
TCGA-78-7163-01A,-7.142949418069207,-6.375692709436296,-3.914409324657307,-2.905938272403089,-19.214504789532665,-33.1542709447747,-12.790757258183438
TCGA-49-6761-01A,-4.430519164484834,1.4951575077442623,-4.084274647877131,-6.112746862029228,-4.629240011962243,-3.6838591167825268,-20.83557851132402
TCGA-05-4417-01A,11.019654037767724,5.352759003088306,-6.369551460226208,-7.304967811788119,8.490500162649852,7.106239165750271,2.404019210794012
TCGA-05-5429-01A,0.6287296445922617,-5.1570383990580355,-6.546174285025907,-8.193676304242368,-0.7943273660465525,-24.63098194970825,-15.050449515206713
TCGA-62-A46R-01A,-2.3760908766399513,-0.13936520649656667,6.060634746821018,6.179081293467274,-4.96292652628218,3.2819639241012206,-10.610194907243505
TCGA-99-7458-01A,-4.740673504157607,2.2076963890736434,-2.1975425719425425,1.3342897877015238,3.714808846974339,12.77805006673318,16.272484250375562
TCGA-97-8552-01A,-6.581381560083365,-0.3566721527773388,6.919758541554963,10.158038232616104,-0.30925107072275326,9.688889552161964,28.06160779183584
TCGA-44-5645-01B,-9.775197956294273,-0.5553994797270171,5.664795360986944,13.737724007874709,2.011897680774967,5.688507726850221,26.666156381554302
TCGA-86-8278-01A,6.685586987667698,0.6622669795322944,2.7571414289715492,3.1062171021659766,2.444203437725686,-4.015435824050777,-1.1530737675357798
TCGA-44-7669-01A,0.7308508179965499,1.414739182875102,3.7066175340723704,3.750534260056376,0.007566446496377512,4.61060460704778,-11.000222907113956
TCGA-86-7953-01A,-3.0244073784882244,1.5412715410159497,0.8895780843681612,0.5291755754090725,-0.5296897497840388,9.072522504130987,-16.709302082910284
TCGA-55-A491-01A,9.152690755365825,2.9201898836238778,0.3602610389986792,-0.18609000554855323,-1.2469902797443704,-0.07749884978587852,-14.798524424568283
TCGA-MP-A5C7-01A,-5.654487455252314,-6.194746878370335,8.58255647169368,6.624089524055189,-8.419791235498447,-32.05069852391078,-3.043755474766036
TCGA-05-4433-01A,-11.00419005447462,-1.7464229517038923,-3.2841694445048057,-2.5588649649297084,-4.613134814263627,11.041554160367856,3.0780770726224924
TCGA-95-A4VK-01A,-1.566232754778197,1.8464269506967588,8.967395821953005,7.499737031447181,-1.4348019070286786,-6.988100799950744,-4.73029066098732
TCGA-86-A4P8-01A,-6.230209977062526,1.683688345694781,6.733689205265307,11.317918711987424,5.658592216969534,30.022998321349885,45.35903511557022
TCGA-53-7624-01A,-2.8119398219234135,-1.6324447449071806,-1.2279456828891564,-1.3329221018480228,-5.955776970714838,-13.265152413722832,-36.169854856022354
TCGA-44-6148-11A,-4.73311869113733,-3.449431545619838,-2.4944712650678635,2.0550820424450973,9.818827536041766,15.953766983027243,57.31677916614706
TCGA-55-7995-01A,-6.894231026168607,5.435404629221362,5.161295835143675,5.124540809620069,-2.3443264935985577,18.596640727826514,-18.415626133399005
TCGA-86-8074-01A,1.344972862832885,0.10295970413539836,0.8033706455611379,-1.0432859962596455,5.059636647058037,-0.6666701978376183,-12.240984913840613
TCGA-55-8507-01A,-6.092026985910875,-4.6384653606627575,4.951845501612571,2.373213787839034,-1.0757734578166014,-9.583674367870442,-6.744551592031545
TCGA-55-8514-01A,-4.791876492662956,-3.1629626266249797,7.552950604162447,6.844478198201477,-7.080591437364823,-10.93532440038533,-1.9184659944431914
TCGA-75-6206-01A,-7.189405829739283,-4.354370186423954,-1.2960389550322637,-1.2167969600203021,-0.0018824015031543887,-6.559948297778258,12.942927622452972
